Model,MSO2024
Firmware Version,1.39

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.2,0.2
Label,,
TIME,CH1,CH2
3.48513e-06,0.008,-0.00799999
3.48613e-06,0.008,7.62939e-09
3.48713e-06,0.008,-0.00799999
3.48813e-06,0.008,7.62939e-09
3.48913e-06,0,-0.00799999
3.49013e-06,0.008,7.62939e-09
3.49113e-06,0.008,-0.00799999
3.49213e-06,0.008,7.62939e-09
3.49313e-06,0.008,-0.00799999
3.49413e-06,0.008,7.62939e-09
3.49513e-06,0.008,-0.00799999
3.49613e-06,0.008,7.62939e-09
3.49713e-06,0.008,-0.00799999
3.49813e-06,0.008,7.62939e-09
3.49913e-06,0.008,-0.00799999
3.50013e-06,0.008,7.62939e-09
3.50113e-06,0.008,-0.00799999
3.50213e-06,0.008,7.62939e-09
3.50313e-06,0,-0.00799999
3.50413e-06,0.008,7.62939e-09
3.50513e-06,0.008,-0.00799999
3.50613e-06,0.008,7.62939e-09
3.50713e-06,0.008,-0.00799999
3.50813e-06,0.008,7.62939e-09
3.50913e-06,0.008,-0.00799999
3.51013e-06,0.008,7.62939e-09
3.51113e-06,0.008,-0.00799999
3.51213e-06,0.008,7.62939e-09
3.51313e-06,0.008,-0.00799999
3.51413e-06,0.008,7.62939e-09
3.51513e-06,0.008,-0.00799999
3.51613e-06,0.008,7.62939e-09
3.51713e-06,0.008,-0.00799999
3.51813e-06,0.008,7.62939e-09
3.51913e-06,0.008,-0.00799999
3.52013e-06,0.008,7.62939e-09
3.52113e-06,0.008,-0.00799999
3.52213e-06,0.008,7.62939e-09
3.52313e-06,0.008,-0.00799999
3.52413e-06,0.008,7.62939e-09
3.52513e-06,0,-0.00799999
3.52613e-06,0.008,7.62939e-09
3.52713e-06,0.008,-0.00799999
3.52813e-06,0.008,7.62939e-09
3.52913e-06,0.008,-0.00799999
3.53013e-06,0.008,7.62939e-09
3.53113e-06,0.008,-0.00799999
3.53213e-06,0.008,7.62939e-09
3.53313e-06,0.008,-0.00799999
3.53413e-06,0.008,7.62939e-09
3.53513e-06,0.008,-0.00799999
3.53613e-06,0.008,7.62939e-09
3.53713e-06,0.008,-0.00799999
3.53813e-06,0.008,7.62939e-09
3.53913e-06,0.008,-0.00799999
3.54013e-06,0.008,7.62939e-09
3.54113e-06,0.008,-0.00799999
3.54213e-06,0.008,7.62939e-09
3.54313e-06,0.008,-0.00799999
3.54413e-06,0.008,7.62939e-09
3.54513e-06,0.008,-0.00799999
3.54613e-06,0.008,7.62939e-09
3.54713e-06,0.008,-0.00799999
3.54813e-06,0.008,7.62939e-09
3.54913e-06,0.008,-0.00799999
3.55013e-06,0.008,7.62939e-09
3.55113e-06,0.008,-0.00799999
3.55213e-06,0.008,7.62939e-09
3.55313e-06,0.008,-0.00799999
3.55413e-06,0.008,7.62939e-09
3.55513e-06,0.008,-0.00799999
3.55613e-06,0.008,7.62939e-09
3.55713e-06,0.008,-0.00799999
3.55813e-06,0.008,7.62939e-09
3.55913e-06,0.008,-0.00799999
3.56013e-06,0,7.62939e-09
3.56113e-06,0,-0.00799999
3.56213e-06,0.008,7.62939e-09
3.56313e-06,0.008,-0.00799999
3.56413e-06,0.008,7.62939e-09
3.56513e-06,0.008,-0.00799999
3.56613e-06,0.008,7.62939e-09
3.56713e-06,0.008,-0.00799999
3.56813e-06,0,7.62939e-09
3.56913e-06,0.008,-0.00799999
3.57013e-06,0,7.62939e-09
3.57113e-06,0.008,-0.00799999
3.57213e-06,0.008,-0.00799999
3.57313e-06,0,-0.00799999
3.57413e-06,0.008,7.62939e-09
3.57513e-06,0.008,-0.00799999
3.57613e-06,0.008,7.62939e-09
3.57713e-06,0.008,-0.016
3.57813e-06,0.008,7.62939e-09
3.57913e-06,0.008,-0.00799999
3.58013e-06,0.008,7.62939e-09
3.58113e-06,0.008,-0.00799999
3.58213e-06,0.008,7.62939e-09
3.58313e-06,0,-0.00799999
3.58413e-06,0.008,-0.00799999
3.58513e-06,0.008,-0.00799999
3.58613e-06,0.008,-0.00799999
3.58713e-06,0.008,-0.00799999
3.58813e-06,0,7.62939e-09
3.58913e-06,0.008,-0.00799999
3.59013e-06,0,7.62939e-09
3.59113e-06,0.008,-0.00799999
3.59213e-06,0.008,7.62939e-09
3.59313e-06,0.008,-0.00799999
3.59413e-06,0.008,7.62939e-09
3.59513e-06,0.008,-0.00799999
3.59613e-06,0.008,7.62939e-09
3.59713e-06,0.008,-0.00799999
3.59813e-06,0.008,-0.00799999
3.59913e-06,0.008,-0.00799999
3.60013e-06,0.008,-0.00799999
3.60113e-06,0.008,-0.00799999
3.60213e-06,0.008,7.62939e-09
3.60313e-06,0.008,-0.00799999
3.60413e-06,0.008,-0.00799999
3.60513e-06,0.008,-0.00799999
3.60613e-06,0.008,-0.00799999
3.60713e-06,0.008,-0.00799999
3.60813e-06,0.008,-0.00799999
3.60913e-06,0.008,-0.00799999
3.61013e-06,0.008,7.62939e-09
3.61113e-06,0.008,-0.00799999
3.61213e-06,0.008,7.62939e-09
3.61313e-06,0.008,-0.00799999
3.61413e-06,0.008,7.62939e-09
3.61513e-06,0.008,-0.00799999
3.61613e-06,0.008,7.62939e-09
3.61713e-06,0.008,-0.00799999
3.61813e-06,0,7.62939e-09
3.61913e-06,0.008,-0.00799999
3.62013e-06,0.008,7.62939e-09
3.62113e-06,0.008,-0.00799999
3.62213e-06,0.008,7.62939e-09
3.62313e-06,0.008,-0.00799999
3.62413e-06,0.008,7.62939e-09
3.62513e-06,0.008,-0.00799999
3.62613e-06,0.008,7.62939e-09
3.62713e-06,0.008,-0.00799999
3.62813e-06,0.008,-0.00799999
3.62913e-06,0.008,-0.00799999
3.63013e-06,0.008,-0.00799999
3.63113e-06,0.008,-0.00799999
3.63213e-06,0.008,7.62939e-09
3.63313e-06,0.008,-0.00799999
3.63413e-06,0.008,7.62939e-09
3.63513e-06,0.008,-0.00799999
3.63613e-06,0.008,7.62939e-09
3.63713e-06,0,-0.00799999
3.63813e-06,0.008,7.62939e-09
3.63913e-06,0.008,-0.00799999
3.64013e-06,0.008,7.62939e-09
3.64113e-06,0,-0.00799999
3.64213e-06,0.008,7.62939e-09
3.64313e-06,0,-0.00799999
3.64413e-06,0.008,7.62939e-09
3.64513e-06,0,-0.00799999
3.64613e-06,0.008,7.62939e-09
3.64713e-06,0.008,-0.00799999
3.64813e-06,0.008,7.62939e-09
3.64913e-06,0.008,-0.00799999
3.65013e-06,0.008,7.62939e-09
3.65113e-06,0.008,-0.00799999
3.65213e-06,0.008,7.62939e-09
3.65313e-06,0.008,-0.00799999
3.65413e-06,0.008,7.62939e-09
3.65513e-06,0.008,-0.00799999
3.65613e-06,0.008,7.62939e-09
3.65713e-06,0.008,-0.00799999
3.65813e-06,0.008,7.62939e-09
3.65913e-06,0.008,-0.00799999
3.66013e-06,0.008,7.62939e-09
3.66113e-06,0.008,-0.00799999
3.66213e-06,0.008,7.62939e-09
3.66313e-06,0.008,-0.00799999
3.66413e-06,0.008,7.62939e-09
3.66513e-06,0.008,-0.00799999
3.66613e-06,0.008,7.62939e-09
3.66713e-06,0.008,-0.00799999
3.66813e-06,0.008,7.62939e-09
3.66913e-06,0.008,-0.00799999
3.67013e-06,0.008,7.62939e-09
3.67113e-06,0.008,-0.00799999
3.67213e-06,0.008,7.62939e-09
3.67313e-06,0.008,-0.00799999
3.67413e-06,0.008,7.62939e-09
3.67513e-06,0.008,-0.00799999
3.67613e-06,0.008,7.62939e-09
3.67713e-06,0.008,-0.00799999
3.67813e-06,0.008,7.62939e-09
3.67913e-06,0.008,-0.00799999
3.68013e-06,0.008,7.62939e-09
3.68113e-06,0.008,-0.00799999
3.68213e-06,0.008,7.62939e-09
3.68313e-06,0.008,-0.00799999
3.68413e-06,0.008,7.62939e-09
3.68513e-06,0.008,-0.00799999
3.68613e-06,0.008,7.62939e-09
3.68713e-06,0.008,-0.00799999
3.68813e-06,0.008,7.62939e-09
3.68913e-06,0.008,-0.00799999
3.69013e-06,0.008,7.62939e-09
3.69113e-06,0.008,-0.00799999
3.69213e-06,0.008,7.62939e-09
3.69313e-06,0.008,-0.00799999
3.69413e-06,0.008,7.62939e-09
3.69513e-06,0.008,-0.00799999
3.69613e-06,0.008,7.62939e-09
3.69713e-06,0.008,-0.00799999
3.69813e-06,0.008,7.62939e-09
3.69913e-06,0.008,-0.00799999
3.70013e-06,0.008,7.62939e-09
3.70113e-06,0.008,-0.00799999
3.70213e-06,0,7.62939e-09
3.70313e-06,0.008,-0.00799999
3.70413e-06,0.008,7.62939e-09
3.70513e-06,0.008,-0.00799999
3.70613e-06,0.008,7.62939e-09
3.70713e-06,0.008,-0.00799999
3.70813e-06,0.008,-0.00799999
3.70913e-06,0.008,-0.00799999
3.71013e-06,0.008,7.62939e-09
3.71113e-06,0.008,-0.00799999
3.71213e-06,0.008,-0.00799999
3.71313e-06,0.008,-0.00799999
3.71413e-06,0.008,-0.00799999
3.71513e-06,0.008,-0.00799999
3.71613e-06,0.008,-0.00799999
3.71713e-06,0.008,-0.00799999
3.71813e-06,0.008,-0.00799999
3.71913e-06,0.008,-0.00799999
3.72013e-06,0.008,-0.00799999
3.72113e-06,0.008,-0.00799999
3.72213e-06,0.008,7.62939e-09
3.72313e-06,0.008,-0.00799999
3.72413e-06,0.008,7.62939e-09
3.72513e-06,0,-0.00799999
3.72613e-06,0.008,7.62939e-09
3.72713e-06,0.008,-0.00799999
3.72813e-06,0.008,7.62939e-09
3.72913e-06,0.008,-0.00799999
3.73013e-06,0.008,7.62939e-09
3.73113e-06,0.008,-0.016
3.73213e-06,0.008,-0.00799999
3.73313e-06,0.008,-0.00799999
3.73413e-06,0,7.62939e-09
3.73513e-06,0.008,-0.00799999
3.73613e-06,0.008,7.62939e-09
3.73713e-06,0.008,-0.00799999
3.73813e-06,0.008,7.62939e-09
3.73913e-06,0.008,-0.00799999
3.74013e-06,0.008,7.62939e-09
3.74113e-06,0.008,-0.00799999
3.74213e-06,0.008,7.62939e-09
3.74313e-06,0.008,-0.00799999
3.74413e-06,0.008,7.62939e-09
3.74513e-06,0.008,-0.00799999
3.74613e-06,0.008,7.62939e-09
3.74713e-06,0.008,-0.00799999
3.74813e-06,0.008,7.62939e-09
3.74913e-06,0.008,-0.00799999
3.75013e-06,0.008,7.62939e-09
3.75113e-06,0.008,-0.00799999
3.75213e-06,0.008,7.62939e-09
3.75313e-06,0.008,-0.00799999
3.75413e-06,0.008,7.62939e-09
3.75513e-06,0.008,-0.00799999
3.75613e-06,0.008,7.62939e-09
3.75713e-06,0.008,-0.00799999
3.75813e-06,0.008,7.62939e-09
3.75913e-06,0.008,-0.00799999
3.76013e-06,0.008,-0.00799999
3.76113e-06,0.008,-0.00799999
3.76213e-06,0.008,-0.00799999
3.76313e-06,0.008,-0.016
3.76413e-06,0.008,-0.00799999
3.76513e-06,0.008,-0.00799999
3.76613e-06,0.008,7.62939e-09
3.76713e-06,0.008,-0.00799999
3.76813e-06,0.008,-0.00799999
3.76913e-06,0.008,-0.00799999
3.77013e-06,0.008,7.62939e-09
3.77113e-06,0.008,-0.00799999
3.77213e-06,0.008,7.62939e-09
3.77313e-06,0.008,-0.00799999
3.77413e-06,0,-0.00799999
3.77513e-06,0.008,-0.00799999
3.77613e-06,0.008,-0.00799999
3.77713e-06,0.008,-0.00799999
3.77813e-06,0.008,-0.00799999
3.77913e-06,0.008,-0.00799999
3.78013e-06,0.008,7.62939e-09
3.78113e-06,0.008,-0.00799999
3.78213e-06,0.008,7.62939e-09
3.78313e-06,0.008,-0.00799999
3.78413e-06,0.008,7.62939e-09
3.78513e-06,0.008,-0.00799999
3.78613e-06,0,7.62939e-09
3.78713e-06,0.008,-0.00799999
3.78813e-06,0.008,7.62939e-09
3.78913e-06,0.008,-0.00799999
3.79013e-06,0.008,7.62939e-09
3.79113e-06,0.008,-0.00799999
3.79213e-06,0.008,7.62939e-09
3.79313e-06,0.008,-0.00799999
3.79413e-06,0.008,7.62939e-09
3.79513e-06,0.008,-0.00799999
3.79613e-06,0.008,7.62939e-09
3.79713e-06,0.008,-0.00799999
3.79813e-06,0.008,7.62939e-09
3.79913e-06,0.008,-0.00799999
3.80013e-06,0.008,7.62939e-09
3.80113e-06,0.008,-0.00799999
3.80213e-06,0.008,7.62939e-09
3.80313e-06,0.008,-0.00799999
3.80413e-06,0.008,7.62939e-09
3.80513e-06,0.008,-0.00799999
3.80613e-06,0.008,7.62939e-09
3.80713e-06,0.008,-0.00799999
3.80813e-06,0.008,7.62939e-09
3.80913e-06,0.008,-0.00799999
3.81013e-06,0.008,7.62939e-09
3.81113e-06,0.008,-0.00799999
3.81213e-06,0.008,-0.00799999
3.81313e-06,0.008,-0.00799999
3.81413e-06,0.008,-0.00799999
3.81513e-06,0.008,-0.00799999
3.81613e-06,0.008,-0.00799999
3.81713e-06,0.008,-0.00799999
3.81813e-06,0.008,7.62939e-09
3.81913e-06,0.008,-0.00799999
3.82013e-06,0.008,7.62939e-09
3.82113e-06,0.008,-0.00799999
3.82213e-06,0.016,7.62939e-09
3.82313e-06,0.008,-0.00799999
3.82413e-06,0.008,7.62939e-09
3.82513e-06,0.008,-0.00799999
3.82613e-06,0.008,7.62939e-09
3.82713e-06,0.008,-0.00799999
3.82813e-06,0.008,7.62939e-09
3.82913e-06,0.008,-0.00799999
3.83013e-06,0.008,7.62939e-09
3.83113e-06,0.008,-0.00799999
3.83213e-06,0.008,7.62939e-09
3.83313e-06,0.008,-0.00799999
3.83413e-06,0.008,7.62939e-09
3.83513e-06,0.008,-0.00799999
3.83613e-06,0.008,7.62939e-09
3.83713e-06,0.008,-0.00799999
3.83813e-06,0.008,7.62939e-09
3.83913e-06,0.008,-0.00799999
3.84013e-06,0.008,7.62939e-09
3.84113e-06,0.008,-0.00799999
3.84213e-06,0.008,-0.00799999
3.84313e-06,0.008,-0.00799999
3.84413e-06,0.008,7.62939e-09
3.84513e-06,0.008,-0.00799999
3.84613e-06,0.008,7.62939e-09
3.84713e-06,0,-0.00799999
3.84813e-06,0.008,-0.00799999
3.84913e-06,0.008,-0.00799999
3.85013e-06,0.008,7.62939e-09
3.85113e-06,0.008,-0.00799999
3.85213e-06,0.008,7.62939e-09
3.85313e-06,0.008,-0.00799999
3.85413e-06,0.008,7.62939e-09
3.85513e-06,0.008,-0.00799999
3.85613e-06,0.008,7.62939e-09
3.85713e-06,0.008,-0.00799999
3.85813e-06,0.008,7.62939e-09
3.85913e-06,0.008,-0.00799999
3.86013e-06,0.008,7.62939e-09
3.86113e-06,0.008,-0.00799999
3.86213e-06,0.008,7.62939e-09
3.86313e-06,0.008,-0.00799999
3.86413e-06,0,-0.00799999
3.86513e-06,0.008,-0.00799999
3.86613e-06,0.008,7.62939e-09
3.86713e-06,0.008,-0.00799999
3.86813e-06,0.008,7.62939e-09
3.86913e-06,0.008,-0.00799999
3.87013e-06,0.008,7.62939e-09
3.87113e-06,0.008,-0.00799999
3.87213e-06,0.008,7.62939e-09
3.87313e-06,0.008,-0.00799999
3.87413e-06,0.008,7.62939e-09
3.87513e-06,0.008,-0.00799999
3.87613e-06,0.008,7.62939e-09
3.87713e-06,0.008,-0.00799999
3.87813e-06,0.008,7.62939e-09
3.87913e-06,0.008,-0.00799999
3.88013e-06,0.008,7.62939e-09
3.88113e-06,0.008,-0.00799999
3.88213e-06,0.008,7.62939e-09
3.88313e-06,0.008,-0.00799999
3.88413e-06,0.008,7.62939e-09
3.88513e-06,0.008,-0.00799999
3.88613e-06,0.008,7.62939e-09
3.88713e-06,0.008,-0.00799999
3.88813e-06,0.008,7.62939e-09
3.88913e-06,0.008,-0.00799999
3.89013e-06,0.008,7.62939e-09
3.89113e-06,0.008,-0.00799999
3.89213e-06,0.008,7.62939e-09
3.89313e-06,0.008,-0.00799999
3.89413e-06,0.008,7.62939e-09
3.89513e-06,0.008,-0.00799999
3.89613e-06,0.008,7.62939e-09
3.89713e-06,0.008,-0.00799999
3.89813e-06,0.008,7.62939e-09
3.89913e-06,0.008,-0.00799999
3.90013e-06,0.008,7.62939e-09
3.90113e-06,0.008,-0.00799999
3.90213e-06,0.008,7.62939e-09
3.90313e-06,0.008,-0.00799999
3.90413e-06,0.008,7.62939e-09
3.90513e-06,0.008,-0.00799999
3.90613e-06,0.008,7.62939e-09
3.90713e-06,0.008,-0.00799999
3.90813e-06,0.008,7.62939e-09
3.90913e-06,0.008,-0.00799999
3.91013e-06,0.008,7.62939e-09
3.91113e-06,0.008,-0.00799999
3.91213e-06,0.008,7.62939e-09
3.91313e-06,0.008,-0.00799999
3.91413e-06,0.008,-0.00799999
3.91513e-06,0.008,-0.00799999
3.91613e-06,0.008,7.62939e-09
3.91713e-06,0.008,-0.00799999
3.91813e-06,0.008,7.62939e-09
3.91913e-06,0.008,-0.00799999
3.92013e-06,0.008,7.62939e-09
3.92113e-06,0.008,-0.00799999
3.92213e-06,0.008,7.62939e-09
3.92313e-06,0.008,-0.00799999
3.92413e-06,0.008,7.62939e-09
3.92513e-06,0.008,-0.00799999
3.92613e-06,0.008,7.62939e-09
3.92713e-06,0.008,-0.00799999
3.92813e-06,0.008,7.62939e-09
3.92913e-06,0.008,-0.00799999
3.93013e-06,0.008,7.62939e-09
3.93113e-06,0.008,-0.00799999
3.93213e-06,0.008,7.62939e-09
3.93313e-06,0.008,-0.00799999
3.93413e-06,0.008,7.62939e-09
3.93513e-06,0.008,-0.00799999
3.93613e-06,0.008,7.62939e-09
3.93713e-06,0.008,-0.00799999
3.93813e-06,0.008,7.62939e-09
3.93913e-06,0.008,-0.00799999
3.94013e-06,0.008,7.62939e-09
3.94113e-06,0.008,-0.00799999
3.94213e-06,0.008,7.62939e-09
3.94313e-06,0,-0.00799999
3.94413e-06,0.008,7.62939e-09
3.94513e-06,0.008,-0.00799999
3.94613e-06,0.008,7.62939e-09
3.94713e-06,0.008,-0.00799999
3.94813e-06,0.008,7.62939e-09
3.94913e-06,0.008,-0.00799999
3.95013e-06,0.008,7.62939e-09
3.95113e-06,0.008,-0.00799999
3.95213e-06,0.008,7.62939e-09
3.95313e-06,0.008,-0.00799999
3.95413e-06,0.008,7.62939e-09
3.95513e-06,0.008,-0.00799999
3.95613e-06,0.008,7.62939e-09
3.95713e-06,0.008,-0.00799999
3.95813e-06,0.008,7.62939e-09
3.95913e-06,0.008,-0.00799999
3.96013e-06,0.008,7.62939e-09
3.96113e-06,0.008,-0.00799999
3.96213e-06,0.008,7.62939e-09
3.96313e-06,0.008,-0.00799999
3.96413e-06,0.008,7.62939e-09
3.96513e-06,0.008,-0.00799999
3.96613e-06,0.008,7.62939e-09
3.96713e-06,0.008,-0.00799999
3.96813e-06,0.008,7.62939e-09
3.96913e-06,0.008,-0.00799999
3.97013e-06,0.008,7.62939e-09
3.97113e-06,0.008,-0.00799999
3.97213e-06,0.008,7.62939e-09
3.97313e-06,0,-0.00799999
3.97413e-06,0.008,7.62939e-09
3.97513e-06,0.008,-0.00799999
3.97613e-06,0.008,7.62939e-09
3.97713e-06,0.008,-0.00799999
3.97813e-06,0.008,-0.00799999
3.97913e-06,0.008,-0.00799999
3.98013e-06,0.008,7.62939e-09
3.98113e-06,0.008,-0.00799999
3.98213e-06,0.008,7.62939e-09
3.98313e-06,0.008,7.62939e-09
3.98413e-06,0,7.62939e-09
3.98513e-06,0,-0.00799999
3.98613e-06,0.008,7.62939e-09
3.98713e-06,0.008,-0.00799999
3.98813e-06,0.008,7.62939e-09
3.98913e-06,0.008,-0.00799999
3.99013e-06,0.008,7.62939e-09
3.99113e-06,0.008,-0.00799999
3.99213e-06,0.016,7.62939e-09
3.99313e-06,0.008,-0.00799999
3.99413e-06,0.008,7.62939e-09
3.99513e-06,0,-0.00799999
3.99613e-06,0.008,7.62939e-09
3.99713e-06,0.008,-0.00799999
3.99813e-06,0.008,7.62939e-09
3.99913e-06,0.008,-0.00799999
4.00013e-06,0.008,7.62939e-09
4.00113e-06,0.008,-0.00799999
4.00213e-06,0,7.62939e-09
4.00313e-06,0,-0.00799999
4.00413e-06,0.008,7.62939e-09
4.00513e-06,0.008,-0.00799999
4.00613e-06,0.008,7.62939e-09
4.00713e-06,0.008,-0.00799999
4.00813e-06,0.008,7.62939e-09
4.00913e-06,0.008,-0.00799999
4.01013e-06,0.008,7.62939e-09
4.01113e-06,0.008,-0.00799999
4.01213e-06,0.008,-0.00799999
4.01313e-06,0.008,-0.00799999
4.01413e-06,0,7.62939e-09
4.01513e-06,0.008,-0.00799999
4.01613e-06,0.008,7.62939e-09
4.01713e-06,0.008,-0.016
4.01813e-06,0.008,7.62939e-09
4.01913e-06,0.008,-0.00799999
4.02013e-06,0.008,7.62939e-09
4.02113e-06,0.008,-0.00799999
4.02213e-06,0.008,7.62939e-09
4.02313e-06,0.008,-0.00799999
4.02413e-06,0.008,7.62939e-09
4.02513e-06,0.008,-0.00799999
4.02613e-06,0.008,7.62939e-09
4.02713e-06,0.008,-0.00799999
4.02813e-06,0.008,7.62939e-09
4.02913e-06,0.008,-0.00799999
4.03013e-06,0.008,-0.00799999
4.03113e-06,0.008,-0.00799999
4.03213e-06,0.008,7.62939e-09
4.03313e-06,0.008,-0.00799999
4.03413e-06,0.008,7.62939e-09
4.03513e-06,0,-0.00799999
4.03613e-06,0.008,7.62939e-09
4.03713e-06,0,-0.00799999
4.03813e-06,0.008,7.62939e-09
4.03913e-06,0.008,-0.00799999
4.04013e-06,0.008,7.62939e-09
4.04113e-06,0.008,-0.00799999
4.04213e-06,0.008,7.62939e-09
4.04313e-06,0.008,-0.00799999
4.04413e-06,0.008,7.62939e-09
4.04513e-06,0.008,-0.00799999
4.04613e-06,0.008,-0.00799999
4.04713e-06,0.008,-0.00799999
4.04813e-06,0.008,-0.00799999
4.04913e-06,0.008,-0.00799999
4.05013e-06,0.008,7.62939e-09
4.05113e-06,0.008,-0.00799999
4.05213e-06,0.008,7.62939e-09
4.05313e-06,0.008,-0.00799999
4.05413e-06,0.008,7.62939e-09
4.05513e-06,0.008,-0.00799999
4.05613e-06,0.008,7.62939e-09
4.05713e-06,0.008,-0.00799999
4.05813e-06,0.008,7.62939e-09
4.05913e-06,0.008,-0.00799999
4.06013e-06,0.008,7.62939e-09
4.06113e-06,0.008,-0.00799999
4.06213e-06,0.008,7.62939e-09
4.06313e-06,0.008,-0.00799999
4.06413e-06,0.008,7.62939e-09
4.06513e-06,0.008,-0.00799999
4.06613e-06,0.008,-0.00799999
4.06713e-06,0.008,-0.00799999
4.06813e-06,0.008,-0.00799999
4.06913e-06,0.008,-0.00799999
4.07013e-06,0.008,7.62939e-09
4.07113e-06,0.008,-0.00799999
4.07213e-06,0.008,7.62939e-09
4.07313e-06,0.008,-0.00799999
4.07413e-06,0.008,7.62939e-09
4.07513e-06,0.008,-0.00799999
4.07613e-06,0.008,7.62939e-09
4.07713e-06,0.008,-0.00799999
4.07813e-06,0.008,7.62939e-09
4.07913e-06,0.008,-0.00799999
4.08013e-06,0.008,7.62939e-09
4.08113e-06,0.008,-0.00799999
4.08213e-06,0.008,7.62939e-09
4.08313e-06,0.008,-0.00799999
4.08413e-06,0.008,7.62939e-09
4.08513e-06,0.008,-0.00799999
4.08613e-06,0.008,7.62939e-09
4.08713e-06,0.008,-0.00799999
4.08813e-06,0.008,7.62939e-09
4.08913e-06,0.008,-0.00799999
4.09013e-06,0.008,7.62939e-09
4.09113e-06,0.008,-0.00799999
4.09213e-06,0.008,7.62939e-09
4.09313e-06,0.008,-0.00799999
4.09413e-06,0,7.62939e-09
4.09513e-06,0.008,-0.00799999
4.09613e-06,0.008,7.62939e-09
4.09713e-06,0.008,-0.00799999
4.09813e-06,0.008,7.62939e-09
4.09913e-06,0.008,-0.00799999
4.10013e-06,0.008,7.62939e-09
4.10113e-06,0.008,-0.00799999
4.10213e-06,0.008,7.62939e-09
4.10313e-06,0.008,-0.00799999
4.10413e-06,0.008,7.62939e-09
4.10513e-06,0,-0.00799999
4.10613e-06,0.008,7.62939e-09
4.10713e-06,0.008,-0.00799999
4.10813e-06,0.008,7.62939e-09
4.10913e-06,0.008,-0.00799999
4.11013e-06,0.008,7.62939e-09
4.11113e-06,0.008,-0.00799999
4.11213e-06,0.008,7.62939e-09
4.11313e-06,0.008,-0.00799999
4.11413e-06,0.008,7.62939e-09
4.11513e-06,0.008,-0.00799999
4.11613e-06,0.008,7.62939e-09
4.11713e-06,0.008,-0.00799999
4.11813e-06,0.008,7.62939e-09
4.11913e-06,0.008,-0.00799999
4.12013e-06,0.008,7.62939e-09
4.12113e-06,0.008,-0.00799999
4.12213e-06,0.008,7.62939e-09
4.12313e-06,0.008,-0.00799999
4.12413e-06,0.008,7.62939e-09
4.12513e-06,0.008,-0.00799999
4.12613e-06,0.008,7.62939e-09
4.12713e-06,0.008,-0.00799999
4.12813e-06,0.008,7.62939e-09
4.12913e-06,0.008,-0.00799999
4.13013e-06,0.008,7.62939e-09
4.13113e-06,0.008,-0.00799999
4.13213e-06,0.008,7.62939e-09
4.13313e-06,0.008,-0.00799999
4.13413e-06,0.008,7.62939e-09
4.13513e-06,0.008,-0.00799999
4.13613e-06,0.008,7.62939e-09
4.13713e-06,0.008,-0.00799999
4.13813e-06,0.008,7.62939e-09
4.13913e-06,0.008,-0.00799999
4.14013e-06,0.008,7.62939e-09
4.14113e-06,0.008,-0.00799999
4.14213e-06,0.008,7.62939e-09
4.14313e-06,0,-0.00799999
4.14413e-06,0,7.62939e-09
4.14513e-06,0,-0.00799999
4.14613e-06,0.008,7.62939e-09
4.14713e-06,0.008,-0.00799999
4.14813e-06,0.008,7.62939e-09
4.14913e-06,0.008,-0.00799999
4.15013e-06,0.008,-0.00799999
4.15113e-06,0.008,-0.00799999
4.15213e-06,0.008,7.62939e-09
4.15313e-06,0.008,-0.00799999
4.15413e-06,0.008,7.62939e-09
4.15513e-06,0.008,-0.00799999
4.15613e-06,0.008,7.62939e-09
4.15713e-06,0.008,-0.00799999
4.15813e-06,0.008,7.62939e-09
4.15913e-06,0,-0.00799999
4.16013e-06,0.008,7.62939e-09
4.16113e-06,0.008,-0.00799999
4.16213e-06,0.008,7.62939e-09
4.16313e-06,0.008,-0.00799999
4.16413e-06,0.008,7.62939e-09
4.16513e-06,0.008,-0.00799999
4.16613e-06,0.008,7.62939e-09
4.16713e-06,0.008,-0.00799999
4.16813e-06,0.008,7.62939e-09
4.16913e-06,0.008,-0.00799999
4.17013e-06,0.008,7.62939e-09
4.17113e-06,0.008,-0.00799999
4.17213e-06,0.008,7.62939e-09
4.17313e-06,0.008,-0.00799999
4.17413e-06,0.008,-0.00799999
4.17513e-06,0.008,-0.00799999
4.17613e-06,0.008,7.62939e-09
4.17713e-06,0.008,-0.00799999
4.17813e-06,0.008,7.62939e-09
4.17913e-06,0.008,-0.00799999
4.18013e-06,0.008,7.62939e-09
4.18113e-06,0,-0.00799999
4.18213e-06,0,7.62939e-09
4.18313e-06,0,-0.00799999
4.18413e-06,0,7.62939e-09
4.18513e-06,0.008,-0.00799999
4.18613e-06,0.008,7.62939e-09
4.18713e-06,0.008,-0.00799999
4.18813e-06,0.008,7.62939e-09
4.18913e-06,0,-0.00799999
4.19013e-06,0.008,-0.00799999
4.19113e-06,0,-0.00799999
4.19213e-06,0.008,7.62939e-09
4.19313e-06,0.008,-0.00799999
4.19413e-06,0.008,7.62939e-09
4.19513e-06,0.008,-0.00799999
4.19613e-06,0.008,7.62939e-09
4.19713e-06,0.008,-0.00799999
4.19813e-06,0.008,7.62939e-09
4.19913e-06,0.008,-0.00799999
